"path","exists","size_bytes","sha256","evidence_label","paper_use","notes","local_exists","local_size_bytes","local_sha256","local_path"
"results/paper_stage2/rml2016a/resnet1d/seed_2025/metrics_test.json","False","","","PROJECT_SUPPORTED","main_metric_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_2025\metrics_test.json"
"results/paper_stage2/rml2016a/resnet1d/seed_2025/metrics_per_snr.csv","False","","","PROJECT_SUPPORTED","per_snr_curve_table_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_2025\metrics_per_snr.csv"
"results/paper_stage2/rml2016a/resnet1d/seed_2025/metrics_per_class.csv","False","","","PROJECT_SUPPORTED","appendix_per_class_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_2025\metrics_per_class.csv"
"results/paper_stage2/rml2016a/resnet1d/seed_2025/predictions_test.csv","False","","","PROJECT_SUPPORTED","paired_statistics_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_2025\predictions_test.csv"
"results/paper_stage2/rml2016a/resnet1d/seed_2025/confusion_overall.csv","False","","","PROJECT_SUPPORTED","appendix_confusion_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_2025\confusion_overall.csv"
"results/paper_stage2/rml2016a/resnet1d/seed_2025/confusion_low_snr.csv","False","","","PROJECT_SUPPORTED","low_snr_confusion_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_2025\confusion_low_snr.csv"
"results/paper_stage2/rml2016a/resnet1d/seed_2025/complexity.json","False","","","PROJECT_SUPPORTED","complexity_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_2025\complexity.json"
"results/paper_stage2/rml2016a/resnet1d/seed_2025/latency.json","False","","","CONTROLLED_LATENCY","controlled_cuda_latency_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_2025\latency.json"
"results/paper_stage2/rml2016a/resnet1d/seed_2025/training_summary.json","False","","","PROJECT_SUPPORTED","training_audit_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_2025\training_summary.json"
"results/paper_stage2/rml2016a/resnet1d/seed_3407/config_resolved.yaml","False","","","PROJECT_SUPPORTED","run_reproducibility","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_3407\config_resolved.yaml"
"results/paper_stage2/rml2016a/resnet1d/seed_3407/metrics_test.json","False","","","PROJECT_SUPPORTED","main_metric_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_3407\metrics_test.json"
"results/paper_stage2/rml2016a/resnet1d/seed_3407/metrics_per_snr.csv","False","","","PROJECT_SUPPORTED","per_snr_curve_table_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_3407\metrics_per_snr.csv"
"results/paper_stage2/rml2016a/resnet1d/seed_3407/metrics_per_class.csv","False","","","PROJECT_SUPPORTED","appendix_per_class_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_3407\metrics_per_class.csv"
"results/paper_stage2/rml2016a/resnet1d/seed_3407/predictions_test.csv","False","","","PROJECT_SUPPORTED","paired_statistics_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_3407\predictions_test.csv"
"results/paper_stage2/rml2016a/resnet1d/seed_3407/confusion_overall.csv","False","","","PROJECT_SUPPORTED","appendix_confusion_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_3407\confusion_overall.csv"
"results/paper_stage2/rml2016a/resnet1d/seed_3407/confusion_low_snr.csv","False","","","PROJECT_SUPPORTED","low_snr_confusion_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_3407\confusion_low_snr.csv"
"results/paper_stage2/rml2016a/resnet1d/seed_3407/complexity.json","False","","","PROJECT_SUPPORTED","complexity_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_3407\complexity.json"
"results/paper_stage2/rml2016a/resnet1d/seed_3407/latency.json","False","","","CONTROLLED_LATENCY","controlled_cuda_latency_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_3407\latency.json"
"results/paper_stage2/rml2016a/resnet1d/seed_3407/training_summary.json","False","","","PROJECT_SUPPORTED","training_audit_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for resnet1d/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\resnet1d\seed_3407\training_summary.json"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_42/config_resolved.yaml","False","","","PROJECT_SUPPORTED","run_reproducibility","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_42\config_resolved.yaml"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_42/metrics_test.json","False","","","PROJECT_SUPPORTED","main_metric_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_42\metrics_test.json"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_42/metrics_per_snr.csv","False","","","PROJECT_SUPPORTED","per_snr_curve_table_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_42\metrics_per_snr.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_42/metrics_per_class.csv","False","","","PROJECT_SUPPORTED","appendix_per_class_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_42\metrics_per_class.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_42/predictions_test.csv","False","","","PROJECT_SUPPORTED","paired_statistics_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_42\predictions_test.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_42/confusion_overall.csv","False","","","PROJECT_SUPPORTED","appendix_confusion_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_42\confusion_overall.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_42/confusion_low_snr.csv","False","","","PROJECT_SUPPORTED","low_snr_confusion_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_42\confusion_low_snr.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_42/complexity.json","False","","","PROJECT_SUPPORTED","complexity_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_42\complexity.json"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_42/latency.json","False","","","CONTROLLED_LATENCY","controlled_cuda_latency_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_42\latency.json"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_42/training_summary.json","False","","","PROJECT_SUPPORTED","training_audit_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_42\training_summary.json"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_2025/config_resolved.yaml","False","","","PROJECT_SUPPORTED","run_reproducibility","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_2025\config_resolved.yaml"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_2025/metrics_test.json","False","","","PROJECT_SUPPORTED","main_metric_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_2025\metrics_test.json"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_2025/metrics_per_snr.csv","False","","","PROJECT_SUPPORTED","per_snr_curve_table_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_2025\metrics_per_snr.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_2025/metrics_per_class.csv","False","","","PROJECT_SUPPORTED","appendix_per_class_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_2025\metrics_per_class.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_2025/predictions_test.csv","False","","","PROJECT_SUPPORTED","paired_statistics_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_2025\predictions_test.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_2025/confusion_overall.csv","False","","","PROJECT_SUPPORTED","appendix_confusion_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_2025\confusion_overall.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_2025/confusion_low_snr.csv","False","","","PROJECT_SUPPORTED","low_snr_confusion_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_2025\confusion_low_snr.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_2025/complexity.json","False","","","PROJECT_SUPPORTED","complexity_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_2025\complexity.json"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_2025/latency.json","False","","","CONTROLLED_LATENCY","controlled_cuda_latency_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_2025\latency.json"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_2025/training_summary.json","False","","","PROJECT_SUPPORTED","training_audit_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_2025\training_summary.json"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/config_resolved.yaml","False","","","PROJECT_SUPPORTED","run_reproducibility","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_3407\config_resolved.yaml"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/metrics_test.json","False","","","PROJECT_SUPPORTED","main_metric_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_3407\metrics_test.json"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/metrics_per_snr.csv","False","","","PROJECT_SUPPORTED","per_snr_curve_table_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_3407\metrics_per_snr.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/metrics_per_class.csv","False","","","PROJECT_SUPPORTED","appendix_per_class_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_3407\metrics_per_class.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/predictions_test.csv","False","","","PROJECT_SUPPORTED","paired_statistics_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_3407\predictions_test.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/confusion_overall.csv","False","","","PROJECT_SUPPORTED","appendix_confusion_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_3407\confusion_overall.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/confusion_low_snr.csv","False","","","PROJECT_SUPPORTED","low_snr_confusion_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_3407\confusion_low_snr.csv"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/complexity.json","False","","","PROJECT_SUPPORTED","complexity_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_3407\complexity.json"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/latency.json","False","","","CONTROLLED_LATENCY","controlled_cuda_latency_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_3407\latency.json"
"results/paper_stage2/rml2016a/tfcnn_stft/seed_3407/training_summary.json","False","","","PROJECT_SUPPORTED","training_audit_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for tfcnn_stft/seed_3407; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\tfcnn_stft\seed_3407\training_summary.json"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/config_resolved.yaml","False","","","PROJECT_SUPPORTED","run_reproducibility","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_42\config_resolved.yaml"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/metrics_test.json","False","","","PROJECT_SUPPORTED","main_metric_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_42\metrics_test.json"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/metrics_per_snr.csv","False","","","PROJECT_SUPPORTED","per_snr_curve_table_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_42\metrics_per_snr.csv"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/metrics_per_class.csv","False","","","PROJECT_SUPPORTED","appendix_per_class_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_42\metrics_per_class.csv"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/predictions_test.csv","False","","","PROJECT_SUPPORTED","paired_statistics_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_42\predictions_test.csv"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/confusion_overall.csv","False","","","PROJECT_SUPPORTED","appendix_confusion_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_42\confusion_overall.csv"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/confusion_low_snr.csv","False","","","PROJECT_SUPPORTED","low_snr_confusion_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_42\confusion_low_snr.csv"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/complexity.json","False","","","PROJECT_SUPPORTED","complexity_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_42\complexity.json"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/latency.json","False","","","CONTROLLED_LATENCY","controlled_cuda_latency_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_42\latency.json"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_42/training_summary.json","False","","","PROJECT_SUPPORTED","training_audit_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_42; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_42\training_summary.json"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/config_resolved.yaml","False","","","PROJECT_SUPPORTED","run_reproducibility","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_2025\config_resolved.yaml"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/metrics_test.json","False","","","PROJECT_SUPPORTED","main_metric_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_2025\metrics_test.json"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/metrics_per_snr.csv","False","","","PROJECT_SUPPORTED","per_snr_curve_table_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_2025\metrics_per_snr.csv"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/metrics_per_class.csv","False","","","PROJECT_SUPPORTED","appendix_per_class_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_2025\metrics_per_class.csv"
"results/paper_stage2/rml2016a/fusion_iq_stft/seed_2025/predictions_test.csv","False","","","PROJECT_SUPPORTED","paired_statistics_source","SERVER_ROOT_UNREACHABLE; Stage 5A required artifact for fusion_iq_stft/seed_2025; preserve MCLDNN failed seeds if applicable","False","","","E:\ML_HomeWork\ML_Final_Assignment\T2_Custom_Topic\radioml-amc-stage1\results\paper_stage2\rml2016a\fusion_iq_stft\seed_2025\predictions_test.csv"
